deputy_id,scrutin_id,vote
332747,2,NonVotant
721262,2,Pour
722398,2,Pour
643127,2,Pour
2828,2,Pour
719952,2,Pour
267622,2,Pour
722252,2,Pour
722190,2,Pour
606507,2,Pour
606675,2,Pour
719520,2,Pour
721852,2,Pour
717379,2,Pour
718710,2,Pour
718794,2,Pour
719060,2,Pour
719072,2,Pour
719108,2,Pour
719130,2,Pour
719162,2,Pour
719170,2,Pour
719186,2,Pour
719194,2,Pour
719202,2,Pour
719218,2,Pour
719330,2,Pour
719364,2,Pour
719372,2,Pour
719388,2,Pour
719440,2,Pour
719456,2,Pour
719616,2,Pour
719624,2,Pour
719660,2,Pour
719684,2,Pour
719778,2,Pour
719858,2,Pour
719960,2,Pour
719994,2,Pour
720066,2,Pour
720074,2,Pour
720108,2,Pour
720124,2,Pour
720146,2,Pour
720154,2,Pour
720242,2,Pour
720298,2,Pour
720414,2,Pour
720454,2,Pour
720538,2,Pour
720754,2,Pour
720830,2,Pour
720854,2,Pour
720862,2,Pour
720870,2,Pour
720908,2,Pour
720932,2,Pour
720944,2,Pour
721024,2,Pour
721158,2,Pour
721166,2,Pour
721246,2,Pour
721254,2,Pour
721372,2,Pour
721398,2,Pour
721450,2,Pour
721522,2,Pour
721568,2,Pour
721600,2,Pour
721616,2,Pour
721624,2,Pour
721644,2,Pour
721656,2,Pour
721702,2,Pour
721710,2,Pour
721764,2,Pour
721824,2,Pour
721908,2,Pour
721946,2,Pour
722022,2,Pour
722038,2,Pour
722046,2,Pour
722070,2,Pour
722102,2,Pour
722126,2,Pour
722150,2,Pour
722178,2,Pour
722236,2,Pour
722260,2,Pour
722336,2,Pour
722344,2,Pour
722382,2,Pour
642695,2,Pour
345722,2,Pour
720210,2,Pour
606712,2,Pour
330240,2,Pour
1327,2,Pour
334843,2,Pour
267527,2,Pour
266776,2,Pour
330008,2,Pour
721410,2,Pour
267785,2,Pour
720684,2,Pour
643103,2,Pour
720386,2,Pour
642847,2,Pour
720630,2,Pour
721286,2,Pour
330909,2,Pour
266793,2,Pour
721734,2,Pour
719558,2,Pour
720162,2,Pour
720704,2,Pour
720746,2,Pour
721234,2,Pour
721742,2,Pour
721924,2,Pour
267801,2,Pour
719806,2,Pour
722030,2,Pour
693008,2,Pour
695100,2,Pour
702052,2,Pour
429893,2,Pour
335054,2,Pour
267233,2,Pour
337483,2,Pour
719930,2,Pour
335999,2,Pour
720468,2,Pour
720614,2,Pour
719608,2,Pour
720606,2,Pour
720822,2,Pour
588884,2,Contre
718860,2,Contre
719578,2,Contre
720286,2,Contre
720422,2,Contre
720430,2,Contre
720846,2,Contre
721202,2,Contre
721210,2,Contre
721226,2,Contre
721960,2,Contre
718720,2,Contre
721270,2,Contre
332747,49,NonVotant
721262,49,Pour
722398,49,Pour
643127,49,Pour
2828,49,Pour
719952,49,Pour
606171,49,Pour
719118,49,Pour
609520,49,Pour
719668,49,Pour
608083,49,Pour
267336,49,Pour
267673,49,Pour
721880,49,Pour
343493,49,Pour
334116,49,Pour
722252,49,Pour
722190,49,Pour
605084,49,Pour
605518,49,Pour
605963,49,Pour
606507,49,Pour
606639,49,Pour
607155,49,Pour
607193,49,Pour
607619,49,Pour
672,49,Pour
721296,49,Pour
719520,49,Pour
721852,49,Pour
720492,49,Pour
717379,49,Pour
718674,49,Pour
718694,49,Pour
718710,49,Pour
718736,49,Pour
718744,49,Pour
718756,49,Pour
718794,49,Pour
718876,49,Pour
718902,49,Pour
718930,49,Pour
718954,49,Pour
718962,49,Pour
719006,49,Pour
719032,49,Pour
719052,49,Pour
719060,49,Pour
719072,49,Pour
719080,49,Pour
719092,49,Pour
719130,49,Pour
719154,49,Pour
719170,49,Pour
719186,49,Pour
719202,49,Pour
719218,49,Pour
719302,49,Pour
719310,49,Pour
719330,49,Pour
719350,49,Pour
719364,49,Pour
719372,49,Pour
719388,49,Pour
719404,49,Pour
719412,49,Pour
719420,49,Pour
719440,49,Pour
719448,49,Pour
719464,49,Pour
719472,49,Pour
719480,49,Pour
719496,49,Pour
719512,49,Pour
719550,49,Pour
719570,49,Pour
719600,49,Pour
719616,49,Pour
719624,49,Pour
719652,49,Pour
719660,49,Pour
719684,49,Pour
719692,49,Pour
719700,49,Pour
719728,49,Pour
719748,49,Pour
719756,49,Pour
719770,49,Pour
719790,49,Pour
719830,49,Pour
719850,49,Pour
719858,49,Pour
719866,49,Pour
719882,49,Pour
719922,49,Pour
719972,49,Pour
719980,49,Pour
719994,49,Pour
720046,49,Pour
720054,49,Pour
720066,49,Pour
720074,49,Pour
720108,49,Pour
720116,49,Pour
720124,49,Pour
643175,49,Pour
720138,49,Pour
720146,49,Pour
720170,49,Pour
720190,49,Pour
720202,49,Pour
720214,49,Pour
720222,49,Pour
720242,49,Pour
720278,49,Pour
720298,49,Pour
720310,49,Pour
720342,49,Pour
720354,49,Pour
720362,49,Pour
720378,49,Pour
720402,49,Pour
720446,49,Pour
720480,49,Pour
720500,49,Pour
720512,49,Pour
720538,49,Pour
720552,49,Pour
720560,49,Pour
720568,49,Pour
720576,49,Pour
720590,49,Pour
720738,49,Pour
720780,49,Pour
720806,49,Pour
720814,49,Pour
720854,49,Pour
720862,49,Pour
720878,49,Pour
720900,49,Pour
720908,49,Pour
720916,49,Pour
720932,49,Pour
720944,49,Pour
720952,49,Pour
721158,49,Pour
721166,49,Pour
721174,49,Pour
721194,49,Pour
721218,49,Pour
721246,49,Pour
721254,49,Pour
721278,49,Pour
721328,49,Pour
721336,49,Pour
721344,49,Pour
721352,49,Pour
721364,49,Pour
721372,49,Pour
721384,49,Pour
721426,49,Pour
721434,49,Pour
721450,49,Pour
721458,49,Pour
721466,49,Pour
721498,49,Pour
721514,49,Pour
721522,49,Pour
721542,49,Pour
721568,49,Pour
721584,49,Pour
721600,49,Pour
721616,49,Pour
721624,49,Pour
721644,49,Pour
721670,49,Pour
721690,49,Pour
721702,49,Pour
721710,49,Pour
721726,49,Pour
721764,49,Pour
721776,49,Pour
721784,49,Pour
721792,49,Pour
721824,49,Pour
721844,49,Pour
721860,49,Pour
721888,49,Pour
721908,49,Pour
721946,49,Pour
722000,49,Pour
722008,49,Pour
722022,49,Pour
722038,49,Pour
722054,49,Pour
722062,49,Pour
722070,49,Pour
722086,49,Pour
722094,49,Pour
722118,49,Pour
722134,49,Pour
722150,49,Pour
722170,49,Pour
722178,49,Pour
722236,49,Pour
722244,49,Pour
722260,49,Pour
722268,49,Pour
722292,49,Pour
722312,49,Pour
722320,49,Pour
722344,49,Pour
722366,49,Pour
722382,49,Pour
724827,49,Pour
642695,49,Pour
345722,49,Pour
856,49,Pour
1695,49,Pour
2960,49,Pour
605036,49,Pour
267735,49,Pour
607090,49,Pour
608016,49,Pour
720386,49,Pour
720630,49,Pour
721286,49,Pour
721506,49,Pour
721678,49,Pour
606098,49,Abstention
267785,49,Abstention
721608,49,Pour
720598,49,Pour
1276,49,Pour
717151,49,Pour
610733,49,Pour
718978,49,Pour
719044,49,Pour
719210,49,Pour
719266,49,Pour
719558,49,Pour
719640,49,Pour
719874,49,Pour
719938,49,Pour
720002,49,Pour
720092,49,Pour
720162,49,Pour
720178,49,Pour
720256,49,Pour
720652,49,Pour
720704,49,Pour
720720,49,Pour
720728,49,Pour
720746,49,Pour
720772,49,Pour
720924,49,Pour
721234,49,Pour
721742,49,Pour
721836,49,Pour
721924,49,Pour
721976,49,Pour
721992,49,Pour
722284,49,Pour
942,49,Pour
346876,49,Pour
267241,49,Pour
267585,49,Pour
331582,49,Pour
335758,49,Pour
332228,49,Pour
722030,49,Pour
267780,49,Pour
713448,49,Pour
267766,49,Contre
720696,49,Abstention
721110,49,Abstention
1198,49,Contre
333285,49,Contre
429893,49,Contre
605069,49,Contre
335054,49,Contre
335532,49,Contre
267233,49,Contre
609332,49,Contre
607553,49,Contre
608172,49,Contre
609590,49,Contre
610681,49,Contre
719930,49,Contre
335999,49,Contre
720468,49,Contre
720614,49,Contre
606212,49,Contre
720822,49,Contre
588884,49,Contre
718860,49,Contre
718868,49,Contre
2150,49,Contre
719676,49,Contre
720286,49,Contre
720430,49,Contre
720846,49,Contre
720892,49,Contre
721062,49,Contre
721202,49,Contre
721210,49,Contre
721226,49,Contre
721960,49,Contre
722142,49,Contre
441,49,Contre
689,49,Contre
610654,49,Contre
722202,49,Contre
267306,49,Contre
718926,49,Contre
720692,49,Contre
610634,49,Contre
610667,49,Contre
718720,49,Contre
720546,49,Contre
721118,49,Contre
721270,49,Contre
721896,49,Contre
722110,49,Contre
335612,49,Contre
332747,103,NonVotant
721262,103,Pour
722398,103,Pour
643127,103,Pour
2828,103,Pour
719952,103,Pour
606171,103,Pour
720790,103,Pour
719118,103,Pour
609520,103,Pour
719668,103,Pour
608083,103,Pour
267336,103,Pour
267622,103,Pour
721880,103,Pour
343493,103,Pour
336439,103,Pour
722252,103,Pour
722190,103,Pour
606202,103,Pour
605963,103,Pour
606507,103,Pour
606675,103,Pour
608641,103,Pour
672,103,Pour
721296,103,Pour
717379,103,Pour
718674,103,Pour
718682,103,Pour
718728,103,Pour
718736,103,Pour
718794,103,Pour
718802,103,Pour
718810,103,Pour
677483,103,Pour
718876,103,Pour
718894,103,Pour
718902,103,Pour
718918,103,Pour
718954,103,Pour
718962,103,Pour
718990,103,Pour
719006,103,Pour
719032,103,Pour
719072,103,Pour
719080,103,Pour
719092,103,Pour
719108,103,Pour
719154,103,Pour
719162,103,Pour
719170,103,Pour
719186,103,Pour
719194,103,Pour
719202,103,Pour
719230,103,Pour
719302,103,Pour
719310,103,Pour
719330,103,Pour
719350,103,Pour
719372,103,Pour
719388,103,Pour
719396,103,Pour
719404,103,Pour
719412,103,Pour
719420,103,Pour
719456,103,Pour
719480,103,Pour
719496,103,Pour
719512,103,Pour
719528,103,Pour
719600,103,Pour
719616,103,Pour
719624,103,Pour
719632,103,Pour
719652,103,Pour
719660,103,Pour
719684,103,Pour
719700,103,Pour
719710,103,Pour
719718,103,Pour
719728,103,Pour
719740,103,Pour
719748,103,Pour
719756,103,Pour
719770,103,Pour
719790,103,Pour
719798,103,Pour
719830,103,Pour
719850,103,Pour
719866,103,Pour
719890,103,Pour
719922,103,Pour
719980,103,Pour
719994,103,Pour
720014,103,Pour
720022,103,Pour
720030,103,Pour
720108,103,Pour
720124,103,Pour
643175,103,Pour
720138,103,Pour
720146,103,Pour
720154,103,Pour
720170,103,Pour
720202,103,Pour
720222,103,Pour
720268,103,Pour
720278,103,Pour
720342,103,Pour
720354,103,Pour
720370,103,Pour
720394,103,Pour
720402,103,Pour
720446,103,Pour
720480,103,Pour
720500,103,Pour
720512,103,Pour
720520,103,Pour
720538,103,Pour
720552,103,Pour
720568,103,Pour
720576,103,Pour
720590,103,Pour
720622,103,Pour
720754,103,Pour
720780,103,Pour
720854,103,Pour
720870,103,Pour
720878,103,Pour
720908,103,Pour
720916,103,Pour
720932,103,Pour
720944,103,Pour
720952,103,Pour
720960,103,Pour
720996,103,Pour
721004,103,Pour
721024,103,Pour
721036,103,Pour
721134,103,Pour
721142,103,Pour
721150,103,Pour
721158,103,Pour
721174,103,Pour
721194,103,Pour
721218,103,Pour
721246,103,Pour
721254,103,Pour
721278,103,Pour
721328,103,Pour
721336,103,Pour
721384,103,Pour
721434,103,Pour
721450,103,Pour
721458,103,Pour
721466,103,Pour
721498,103,Pour
721514,103,Pour
721522,103,Pour
721542,103,Pour
721568,103,Pour
721584,103,Pour
721600,103,Pour
721616,103,Pour
721624,103,Pour
721644,103,Pour
721656,103,Pour
721670,103,Pour
721710,103,Pour
721718,103,Pour
721726,103,Pour
721750,103,Pour
721764,103,Pour
721776,103,Pour
721784,103,Pour
721792,103,Pour
721808,103,Pour
721824,103,Pour
721844,103,Pour
721888,103,Pour
721908,103,Pour
721916,103,Pour
721946,103,Pour
722000,103,Pour
722022,103,Pour
722038,103,Pour
722046,103,Pour
722054,103,Pour
722062,103,Pour
722070,103,Pour
722078,103,Pour
722086,103,Pour
722094,103,Pour
722102,103,Pour
722118,103,Pour
722150,103,Pour
722170,103,Pour
722178,103,Pour
722236,103,Pour
722260,103,Pour
722268,103,Pour
722292,103,Pour
722300,103,Pour
722336,103,Pour
722366,103,Pour
722382,103,Pour
642788,103,Pour
642724,103,Pour
642695,103,Pour
718706,103,Pour
721956,103,Pour
721876,103,Pour
2377,103,Pour
720210,103,Pour
606712,103,Pour
856,103,Pour
1874,103,Pour
720644,103,Pour
1630,103,Pour
334843,103,Pour
267200,103,Pour
267260,103,Pour
267527,103,Pour
719946,103,Pour
718838,103,Pour
605036,103,Pour
334149,103,Pour
330008,103,Pour
266797,103,Pour
332523,103,Pour
342935,103,Pour
605991,103,Pour
721410,103,Pour
607090,103,Pour
608016,103,Pour
267785,103,Pour
720684,103,Pour
721816,103,Pour
719318,103,Pour
643134,103,Pour
720100,103,Pour
720386,103,Pour
720630,103,Pour
721286,103,Pour
721506,103,Pour
721126,103,Pour
330909,103,Pour
709315,103,Pour
998,103,Contre
1695,103,Contre
606098,103,Contre
718884,103,Contre
345722,103,Abstention
2155,103,Abstention
267440,103,Abstention
266776,103,Abstention
608826,103,Abstention
1012,103,Abstention
266774,103,Abstention
608416,103,Abstention
721046,103,Abstention
721054,103,Abstention
712015,103,Abstention
721608,103,Pour
720598,103,Pour
721734,103,Pour
717151,103,Pour
719488,103,Pour
719504,103,Pour
719558,103,Pour
719640,103,Pour
719874,103,Pour
719938,103,Pour
720002,103,Pour
720162,103,Pour
720256,103,Pour
720334,103,Pour
720652,103,Pour
720704,103,Pour
720720,103,Pour
720728,103,Pour
720746,103,Pour
720764,103,Pour
720924,103,Pour
720968,103,Pour
720976,103,Pour
721182,103,Pour
721234,103,Pour
721530,103,Pour
721742,103,Pour
721836,103,Pour
721976,103,Pour
721984,103,Pour
722162,103,Pour
722374,103,Pour
267042,103,Pour
942,103,Pour
1960,103,Pour
346876,103,Pour
266788,103,Pour
267241,103,Pour
267330,103,Pour
267585,103,Pour
267801,103,Pour
331582,103,Pour
333421,103,Pour
335758,103,Pour
331567,103,Pour
332228,103,Pour
610775,103,Pour
720230,103,Pour
719806,103,Pour
721094,103,Pour
721110,103,Pour
721486,103,Pour
722030,103,Pour
267780,103,Pour
702052,103,Pour
713448,103,Pour
642868,103,Abstention
712014,103,Abstention
1198,103,Pour
588886,103,Pour
333285,103,Pour
1592,103,Pour
330357,103,Pour
335054,103,Pour
267233,103,Pour
609332,103,Pour
342415,103,Pour
607553,103,Pour
608172,103,Pour
608695,103,Pour
609590,103,Pour
608011,103,Pour
719930,103,Pour
335999,103,Pour
1206,103,Abstention
720468,103,Abstention
720614,103,Abstention
719608,103,Abstention
720606,103,Abstention
720664,103,Abstention
720822,103,Abstention
588884,103,Abstention
718860,103,Abstention
718868,103,Abstention
2150,103,Abstention
719578,103,Abstention
719676,103,Abstention
720286,103,Abstention
720422,103,Abstention
720430,103,Abstention
720846,103,Abstention
720892,103,Abstention
721062,103,Abstention
721202,103,Abstention
721210,103,Abstention
721226,103,Abstention
721960,103,Abstention
722142,103,Abstention
441,103,Abstention
689,103,Abstention
722202,103,Abstention
267306,103,Abstention
718926,103,Abstention
720692,103,Abstention
718720,103,Abstention
720546,103,Abstention
721270,103,Abstention
721896,103,Abstention
722110,103,Abstention
335612,103,Abstention
332747,104,NonVotant
721262,104,Pour
722398,104,Pour
643127,104,Pour
2828,104,Pour
719952,104,Pour
606171,104,Pour
720790,104,Pour
719118,104,Pour
609520,104,Pour
719668,104,Pour
608083,104,Pour
267336,104,Pour
267622,104,Pour
721880,104,Pour
343493,104,Pour
336439,104,Pour
722252,104,Pour
722190,104,Pour
606202,104,Pour
605963,104,Pour
606507,104,Pour
606675,104,Pour
608641,104,Pour
672,104,Pour
721296,104,Pour
717379,104,Pour
718674,104,Pour
718682,104,Pour
718728,104,Pour
718736,104,Pour
718794,104,Pour
718802,104,Pour
718810,104,Pour
677483,104,Pour
718876,104,Pour
718894,104,Pour
718902,104,Pour
718918,104,Pour
718954,104,Pour
718962,104,Pour
718990,104,Pour
719006,104,Pour
719032,104,Pour
719072,104,Pour
719080,104,Pour
719092,104,Pour
719108,104,Pour
719154,104,Pour
719162,104,Pour
719170,104,Pour
719186,104,Pour
719194,104,Pour
719202,104,Pour
719230,104,Pour
719302,104,Pour
719310,104,Pour
719330,104,Pour
719350,104,Pour
719372,104,Pour
719388,104,Pour
719396,104,Pour
719404,104,Pour
719412,104,Pour
719420,104,Pour
719456,104,Pour
719480,104,Pour
719496,104,Pour
719512,104,Pour
719528,104,Pour
719600,104,Pour
719624,104,Pour
719632,104,Pour
719652,104,Pour
719660,104,Pour
719684,104,Pour
719700,104,Pour
719710,104,Pour
719718,104,Pour
719728,104,Pour
719740,104,Pour
719748,104,Pour
719770,104,Pour
719790,104,Pour
719798,104,Pour
719830,104,Pour
719850,104,Pour
719866,104,Pour
719890,104,Pour
719922,104,Pour
719980,104,Pour
719994,104,Pour
720014,104,Pour
720022,104,Pour
720030,104,Pour
720108,104,Pour
720124,104,Pour
643175,104,Pour
720138,104,Pour
720146,104,Pour
720154,104,Pour
720170,104,Pour
720202,104,Pour
720222,104,Pour
720268,104,Pour
720278,104,Pour
720342,104,Pour
720354,104,Pour
720370,104,Pour
720394,104,Pour
720402,104,Pour
720446,104,Pour
720480,104,Pour
720500,104,Pour
720512,104,Pour
720520,104,Pour
720538,104,Pour
720552,104,Pour
720568,104,Pour
720576,104,Pour
720590,104,Pour
720622,104,Pour
720754,104,Pour
720780,104,Pour
720854,104,Pour
720870,104,Pour
720878,104,Pour
720908,104,Pour
720916,104,Pour
720932,104,Pour
720944,104,Pour
720952,104,Pour
720960,104,Pour
720996,104,Pour
721004,104,Pour
721024,104,Pour
721036,104,Pour
721134,104,Pour
721142,104,Pour
721150,104,Pour
721158,104,Pour
721174,104,Pour
721194,104,Pour
721218,104,Pour
721246,104,Pour
721254,104,Pour
721278,104,Pour
721328,104,Pour
721336,104,Pour
721384,104,Pour
721434,104,Pour
721450,104,Pour
721458,104,Pour
721466,104,Pour
721498,104,Pour
721514,104,Pour
721522,104,Pour
721542,104,Pour
721568,104,Pour
721584,104,Pour
721600,104,Pour
721616,104,Pour
721624,104,Pour
721644,104,Pour
721656,104,Pour
721670,104,Pour
721710,104,Pour
721718,104,Pour
721726,104,Pour
721750,104,Pour
721764,104,Pour
721776,104,Pour
721784,104,Pour
721792,104,Pour
721808,104,Pour
721824,104,Pour
721844,104,Pour
721888,104,Pour
721908,104,Pour
721916,104,Pour
721946,104,Pour
722000,104,Pour
722022,104,Pour
722038,104,Pour
722046,104,Pour
722054,104,Pour
722062,104,Pour
722070,104,Pour
722078,104,Pour
722086,104,Pour
722094,104,Pour
722102,104,Pour
722118,104,Pour
722150,104,Pour
722170,104,Pour
722178,104,Pour
722236,104,Pour
722260,104,Pour
722268,104,Pour
722292,104,Pour
722300,104,Pour
722336,104,Pour
722366,104,Pour
722382,104,Pour
642788,104,Pour
642724,104,Pour
642695,104,Pour
718706,104,Pour
721956,104,Pour
721876,104,Pour
998,104,Contre
2377,104,Contre
720210,104,Contre
856,104,Contre
1874,104,Contre
1695,104,Contre
2155,104,Contre
720644,104,Contre
606098,104,Contre
334843,104,Contre
267200,104,Contre
267260,104,Contre
267440,104,Contre
266776,104,Contre
719946,104,Contre
718838,104,Contre
334149,104,Contre
330008,104,Contre
266797,104,Contre
332523,104,Contre
605991,104,Contre
266774,104,Contre
607090,104,Contre
608016,104,Contre
608416,104,Contre
267785,104,Contre
720684,104,Contre
721816,104,Contre
718884,104,Contre
643134,104,Contre
720100,104,Contre
720386,104,Contre
721046,104,Contre
721054,104,Contre
721286,104,Contre
721506,104,Contre
721126,104,Contre
345722,104,Abstention
606712,104,Abstention
1630,104,Abstention
267527,104,Abstention
608826,104,Abstention
605036,104,Abstention
1012,104,Abstention
342935,104,Abstention
721410,104,Abstention
719318,104,Abstention
720630,104,Abstention
330909,104,Abstention
709315,104,Abstention
712015,104,Abstention
721608,104,Pour
720598,104,Pour
721734,104,Pour
717151,104,Pour
719266,104,Pour
719488,104,Pour
719504,104,Pour
719558,104,Pour
719640,104,Pour
719874,104,Pour
719938,104,Pour
720002,104,Pour
720162,104,Pour
720256,104,Pour
720334,104,Pour
720652,104,Pour
720704,104,Pour
720720,104,Pour
720728,104,Pour
720746,104,Pour
720764,104,Pour
720772,104,Pour
720924,104,Pour
720968,104,Pour
720976,104,Pour
721182,104,Pour
721234,104,Pour
721530,104,Pour
721742,104,Pour
721836,104,Pour
721976,104,Pour
721984,104,Pour
722162,104,Pour
722374,104,Pour
267042,104,Pour
942,104,Pour
1960,104,Pour
346876,104,Pour
266788,104,Pour
267241,104,Pour
267330,104,Pour
267585,104,Pour
267801,104,Pour
331582,104,Pour
333421,104,Pour
335758,104,Pour
331567,104,Pour
332228,104,Pour
610775,104,Pour
720230,104,Pour
719806,104,Pour
721094,104,Pour
721110,104,Pour
721486,104,Pour
722030,104,Pour
267780,104,Pour
702052,104,Pour
713448,104,Pour
642868,104,Abstention
712014,104,Abstention
1198,104,Pour
588886,104,Pour
333285,104,Pour
1592,104,Pour
330357,104,Pour
335054,104,Pour
267233,104,Pour
609332,104,Pour
342415,104,Pour
607553,104,Pour
608172,104,Pour
608695,104,Pour
609590,104,Pour
608011,104,Pour
719930,104,Pour
335999,104,Pour
1206,104,Abstention
720468,104,Abstention
720614,104,Abstention
719608,104,Abstention
720606,104,Abstention
720664,104,Abstention
720822,104,Abstention
588884,104,Abstention
718860,104,Abstention
718868,104,Abstention
2150,104,Abstention
719578,104,Abstention
719676,104,Abstention
720286,104,Abstention
720422,104,Abstention
720430,104,Abstention
720846,104,Abstention
720892,104,Abstention
721062,104,Abstention
721202,104,Abstention
721210,104,Abstention
721226,104,Abstention
721960,104,Abstention
722142,104,Abstention
441,104,Abstention
689,104,Abstention
722202,104,Abstention
267306,104,Abstention
718926,104,Abstention
720692,104,Abstention
718720,104,Abstention
720546,104,Abstention
721270,104,Abstention
721896,104,Abstention
722110,104,Abstention
335612,104,Abstention
332747,106,NonVotant
722398,106,Pour
643127,106,Pour
2828,106,Pour
719952,106,Pour
606171,106,Pour
719118,106,Pour
609520,106,Pour
608083,106,Pour
267336,106,Pour
267673,106,Pour
721880,106,Pour
343493,106,Pour
331835,106,Pour
334116,106,Pour
334768,106,Pour
722190,106,Pour
605084,106,Pour
605963,106,Pour
606507,106,Pour
606639,106,Pour
606675,106,Pour
607155,106,Pour
607193,106,Pour
607595,106,Pour
607619,106,Pour
608641,106,Pour
672,106,Pour
719520,106,Pour
721852,106,Pour
720492,106,Pour
717379,106,Pour
718674,106,Pour
718682,106,Pour
718694,106,Pour
718710,106,Pour
718728,106,Pour
718736,106,Pour
718744,106,Pour
718756,106,Pour
718794,106,Pour
718802,106,Pour
718810,106,Pour
677483,106,Pour
718876,106,Pour
718894,106,Pour
718902,106,Pour
718910,106,Pour
718930,106,Pour
718944,106,Pour
718954,106,Pour
718962,106,Pour
719006,106,Pour
719024,106,Pour
719052,106,Pour
719060,106,Pour
719072,106,Pour
719080,106,Pour
719092,106,Pour
719100,106,Pour
719108,106,Pour
719130,106,Pour
719154,106,Pour
719162,106,Pour
719170,106,Pour
719186,106,Pour
719194,106,Pour
719202,106,Pour
719230,106,Pour
719242,106,Pour
719250,106,Pour
719258,106,Pour
719294,106,Pour
719310,106,Pour
719330,106,Pour
719338,106,Pour
719350,106,Pour
719364,106,Pour
719396,106,Pour
719404,106,Pour
719412,106,Pour
719420,106,Pour
719440,106,Pour
719448,106,Pour
719464,106,Pour
719472,106,Pour
719480,106,Pour
719496,106,Pour
719512,106,Pour
719540,106,Pour
719570,106,Pour
719592,106,Pour
719600,106,Pour
719616,106,Pour
719624,106,Pour
719632,106,Pour
719652,106,Pour
719660,106,Pour
719684,106,Pour
719692,106,Pour
719700,106,Pour
719710,106,Pour
719718,106,Pour
719728,106,Pour
719740,106,Pour
719748,106,Pour
719756,106,Pour
719770,106,Pour
719778,106,Pour
719790,106,Pour
719798,106,Pour
719814,106,Pour
719822,106,Pour
719830,106,Pour
719842,106,Pour
719850,106,Pour
719858,106,Pour
719882,106,Pour
719890,106,Pour
719922,106,Pour
719960,106,Pour
719972,106,Pour
719980,106,Pour
719994,106,Pour
720014,106,Pour
720030,106,Pour
720038,106,Pour
720046,106,Pour
720054,106,Pour
720066,106,Pour
720074,106,Pour
720108,106,Pour
720116,106,Pour
720124,106,Pour
643175,106,Pour
720138,106,Pour
720146,106,Pour
720154,106,Pour
720170,106,Pour
720190,106,Pour
720202,106,Pour
720214,106,Pour
720222,106,Pour
720242,106,Pour
720268,106,Pour
720278,106,Pour
720298,106,Pour
720310,106,Pour
720342,106,Pour
720354,106,Pour
720362,106,Pour
720370,106,Pour
720378,106,Pour
720394,106,Pour
720414,106,Pour
720438,106,Pour
720446,106,Pour
720454,106,Pour
720480,106,Pour
720500,106,Pour
720512,106,Pour
720520,106,Pour
720538,106,Pour
720552,106,Pour
720560,106,Pour
720568,106,Pour
720576,106,Pour
720590,106,Pour
720622,106,Pour
720738,106,Pour
720754,106,Pour
720780,106,Pour
720806,106,Pour
720814,106,Pour
720830,106,Pour
720854,106,Pour
720862,106,Pour
720870,106,Pour
720878,106,Pour
720900,106,Pour
720908,106,Pour
720916,106,Pour
720932,106,Pour
720944,106,Pour
720952,106,Pour
720960,106,Pour
720996,106,Pour
721004,106,Pour
721024,106,Pour
721134,106,Pour
721142,106,Pour
721150,106,Pour
721158,106,Pour
721166,106,Pour
721174,106,Pour
721194,106,Pour
721218,106,Pour
721246,106,Pour
721254,106,Pour
721328,106,Pour
721336,106,Pour
721352,106,Pour
721364,106,Pour
721372,106,Pour
721384,106,Pour
721398,106,Pour
721426,106,Pour
721434,106,Pour
721450,106,Pour
721458,106,Pour
721466,106,Pour
721498,106,Pour
721514,106,Pour
721522,106,Pour
721542,106,Pour
721568,106,Pour
721584,106,Pour
721600,106,Pour
721616,106,Pour
721624,106,Pour
721670,106,Pour
721690,106,Pour
721702,106,Pour
721710,106,Pour
721718,106,Pour
721726,106,Pour
721750,106,Pour
721764,106,Pour
721776,106,Pour
721784,106,Pour
721792,106,Pour
721800,106,Pour
721808,106,Pour
721824,106,Pour
721844,106,Pour
721860,106,Pour
721888,106,Pour
721908,106,Pour
721916,106,Pour
721946,106,Pour
722000,106,Pour
722008,106,Pour
722022,106,Pour
722038,106,Pour
722046,106,Pour
722062,106,Pour
722070,106,Pour
722086,106,Pour
722094,106,Pour
722102,106,Pour
722126,106,Pour
722134,106,Pour
722150,106,Pour
722170,106,Pour
722178,106,Pour
722228,106,Pour
722244,106,Pour
722260,106,Pour
722268,106,Pour
722292,106,Pour
722300,106,Pour
722312,106,Pour
722320,106,Pour
722336,106,Pour
722344,106,Pour
722358,106,Pour
722382,106,Pour
724827,106,Pour
642788,106,Pour
642724,106,Pour
642695,106,Pour
719326,106,Pour
720198,106,Pour
718706,106,Pour
721956,106,Pour
721876,106,Pour
721564,106,Pour
998,106,Pour
2529,106,Pour
2796,106,Pour
2377,106,Pour
345722,106,Pour
720210,106,Pour
606712,106,Pour
330240,106,Pour
923,106,Pour
1327,106,Pour
1498,106,Pour
746,106,Pour
1695,106,Pour
2155,106,Pour
720644,106,Pour
266808,106,Pour
1630,106,Pour
2492,106,Pour
1029,106,Pour
223837,106,Pour
267200,106,Pour
267204,106,Pour
267260,106,Pour
267289,106,Pour
267324,106,Pour
267378,106,Pour
267429,106,Pour
267527,106,Pour
267794,106,Pour
267901,106,Pour
2792,106,Pour
2960,106,Pour
266776,106,Pour
608826,106,Pour
719946,106,Pour
718838,106,Pour
605036,106,Pour
1012,106,Pour
336316,106,Pour
334654,106,Pour
330008,106,Pour
266797,106,Pour
332523,106,Pour
267450,106,Pour
